threshold,precision,recall,f1
3.3101889235426834e-08,0.5143798681845416,1.0,0.6793273986152325
3.466427846729487e-08,0.5145340125861553,1.0,0.6794618124258014
3.5081877846746465e-08,0.5146882494004796,1.0,0.6795962794379576
3.5250209603499797e-08,0.5148425787106446,1.0,0.6797307996832938
3.774525673416896e-08,0.5149970005998801,1.0,0.6798653731934271
3.841479466142324e-08,0.5151515151515151,1.0,0.6799999999999999
3.941745836877036e-08,0.5153061224489796,1.0,0.68013468013468
4.105237936505796e-08,0.5154608225758031,1.0,0.68026941362916
4.1973757454413676e-08,0.5156156156156156,1.0,0.6804042005151575
4.249025543963846e-08,0.5157705016521478,1.0,0.6805390408244154
4.607606718412749e-08,0.5159254807692307,1.0,0.6806739345887016
4.898145593338897e-08,0.5160805530507965,1.0,0.6808088818398097
5.072113989830214e-08,0.5162357185808779,1.0,0.6809438826095577
5.249875197009912e-08,0.5163909774436091,1.0,0.6810789369297898
5.274641613577199e-08,0.516546329723225,1.0,0.6812140448323745
5.29356919549498e-08,0.5167017755040626,1.0,0.6813492063492064
5.339145878014629e-08,0.5168573148705599,1.0,0.6814844215122048
5.35642547907245e-08,0.5170129479072568,1.0,0.6816196903533147
5.420305997913337e-08,0.5171686746987951,1.0,0.6817550129045066
6.478772330973139e-08,0.5173244953299186,1.0,0.681890389197776
6.673902824750101e-08,0.5174804098854732,1.0,0.682025819265144
6.759778230368512e-08,0.517636418450407,1.0,0.6821613031386571
7.174895180914475e-08,0.5177925211097708,1.0,0.6822968408503874
7.320968576735093e-08,0.517948717948718,1.0,0.6824324324324326
7.53217205020849e-08,0.5181050090525046,1.0,0.6825680779169152
8.327461835435404e-08,0.5182613945064896,1.0,0.6827037773359841
8.386138652942881e-08,0.5184178743961353,1.0,0.6828395307218135
8.559295894904344e-08,0.518574448807007,1.0,0.682975338106603
8.633624553964302e-08,0.5187311178247734,1.0,0.6831111995225781
8.637538859288871e-08,0.518887881535207,1.0,0.6832471150019898
8.81942270655495e-08,0.5190447400241838,1.0,0.6833830845771144
1.025388494187004e-07,0.5192016933776837,1.0,0.6835191082802549
1.0671495734285199e-07,0.5193587416817906,1.0,0.6836551861437388
1.0943545712391015e-07,0.5195158850226929,1.0,0.6837913181999203
1.0945163684564797e-07,0.5196731234866828,1.0,0.6839275044811791
1.113141903786629e-07,0.5198304571601574,1.0,0.6840637450199203
1.125140914679968e-07,0.5199878861296184,1.0,0.6842000398485754
1.2363588101484147e-07,0.5201454104816722,1.0,0.6843363889996015
1.259981427619992e-07,0.5203030303030303,1.0,0.6844727925054813
1.3175908879538547e-07,0.5204607456805093,1.0,0.6846092503987241
1.3290069892759994e-07,0.520618556701031,1.0,0.6847457627118645
1.37780933336571e-07,0.5207764634516227,1.0,0.6848823294774631
1.392857643032234e-07,0.5209344660194175,1.0,0.6850189507281069
1.3974610933929274e-07,0.521092564491654,1.0,0.6851556264964086
1.3986048724901033e-07,0.521250758955677,1.0,0.685292356815007
1.4870695268862005e-07,0.5214090494989372,1.0,0.6854291417165669
1.5871971354025908e-07,0.5215674362089915,1.0,0.6855659812337792
1.647572684800772e-07,0.5217259191735035,1.0,0.685702875399361
1.6698667602088982e-07,0.5218844984802432,1.0,0.6858398242460555
1.7525133327760777e-07,0.5220431742170872,1.0,0.685976827806632
1.757661848021287e-07,0.5222019464720195,1.0,0.6861138861138861
1.802784210468122e-07,0.5223608153331305,1.0,0.6862509992006395
1.8367551665677855e-07,0.5225197808886184,1.0,0.6863881670997402
1.8445494230321087e-07,0.5226788432267885,1.0,0.6865253898440624
1.92376130136779e-07,0.5228380024360536,1.0,0.6866626674665066
2.0180657156501344e-07,0.5229972586049345,1.0,0.6868
2.504114492377264e-07,0.5231566118220597,1.0,0.6869373874774954
2.517631577681768e-07,0.5233160621761658,1.0,0.6870748299319727
2.5683436641126405e-07,0.5234756097560975,1.0,0.6872123273964378
2.712454639546925e-07,0.5236352546508082,1.0,0.6873498799039232
2.803076789322379e-07,0.5237949969493594,1.0,0.6874874874874874
2.809587548528618e-07,0.5239548367409216,1.0,0.6876251501802162
2.8529616098412765e-07,0.5241147741147741,1.0,0.6877628680152214
2.9838844733137077e-07,0.5242748091603053,1.0,0.687900641025641
2.9854783731827874e-07,0.5244349419670128,1.0,0.6880384692446404
3.0309698185849946e-07,0.5245951726245035,1.0,0.6881763527054108
